cid,start,content,trip,loctype,group
12,6/1/14 17:18,12,5,Residential,12
12,6/1/14 18:52,12,6,Residential,12
12,6/1/14 18:55,Guy Gyros,6,Transacted,12
12,6/1/14 20:37,Guy Gyros,7,Transacted,12
12,6/1/14 20:41,12,7,Residential,12
12,7/1/14 7:08,12,8,Residential,12
12,7/1/14 7:14,Hallowed Grounds,8,Transacted,12
12,7/1/14 7:52,Hallowed Grounds,9,Transacted,12
12,7/1/14 7:59,GASTech,9,Office,12
12,7/1/14 12:07,GASTech,10,Office,12
12,7/1/14 12:15,Kalami Kafenion,10,Transacted,12
12,7/1/14 13:48,Kalami Kafenion,11,Transacted,12
12,7/1/14 13:56,GASTech,11,Office,12
12,7/1/14 17:15,GASTech,12,Office,12
12,7/1/14 17:21,12,12,Residential,12
12,8/1/14 7:10,12,13,Residential,12
12,8/1/14 7:16,Hallowed Grounds,13,Transacted,12
12,8/1/14 7:47,Hallowed Grounds,14,Transacted,12
12,8/1/14 7:54,GASTech,14,Office,12
12,8/1/14 12:14,GASTech,15,Office,12
12,8/1/14 12:17,Katerina Cafe,15,Transacted,12
12,8/1/14 14:08,Katerina Cafe,16,Transacted,12
12,8/1/14 14:11,GASTech,16,Office,12
12,8/1/14 17:28,GASTech,17,Office,12
12,8/1/14 17:34,12,17,Residential,12
12,8/1/14 19:22,12,18,Residential,12
12,8/1/14 19:33,General Grocer,18,Transacted,12
12,8/1/14 21:04,General Grocer,19,Transacted,12
12,8/1/14 21:15,12,19,Residential,12
12,9/1/14 7:04,12,20,Residential,12
12,9/1/14 7:10,Hallowed Grounds,20,Transacted,12
12,9/1/14 7:51,Hallowed Grounds,21,Transacted,12
12,9/1/14 7:58,GASTech,21,Office,12
12,9/1/14 12:32,GASTech,22,Office,12
12,9/1/14 12:34,Ouzeri Elian,22,Transacted,12
12,9/1/14 14:10,Ouzeri Elian,23,Transacted,12
12,9/1/14 14:12,GASTech,23,Office,12
12,9/1/14 17:14,GASTech,24,Office,12
12,9/1/14 17:20,12,24,Residential,12
12,10/1/14 7:29,12,25,Residential,12
12,10/1/14 7:35,Hallowed Grounds,25,Transacted,12
12,10/1/14 7:52,Hallowed Grounds,26,Transacted,12
12,10/1/14 7:59,GASTech,26,Office,12
12,10/1/14 12:22,GASTech,27,Office,12
12,10/1/14 12:25,Katerina Cafe,27,Transacted,12
12,10/1/14 14:13,Katerina Cafe,28,Transacted,12
12,10/1/14 14:16,GASTech,28,Office,12
12,10/1/14 17:14,GASTech,29,Office,12
12,10/1/14 17:20,12,29,Residential,12
12,10/1/14 18:57,12,30,Residential,12
12,10/1/14 19:00,Guy Gyros,30,Transacted,12
12,10/1/14 20:28,Guy Gyros,31,Transacted,12
12,10/1/14 20:31,12,31,Residential,12
12,11/1/14 13:01,12,32,Residential,12
12,11/1/14 13:11,Kalami Kafenion,32,Transacted,12
12,11/1/14 14:18,Kalami Kafenion,34,Transacted,12
12,11/1/14 14:28,12,34,Residential,12
12,11/1/14 18:25,12,35,Residential,12
12,11/1/14 18:35,Kalami Kafenion,35,Transacted,12
12,11/1/14 20:34,Kalami Kafenion,36,Transacted,12
12,11/1/14 20:44,12,36,Residential,12
12,12/1/14 18:27,12,38,Residential,12
12,12/1/14 18:31,Guy Gyros,38,Transacted,12
12,12/1/14 19:29,Guy Gyros,39,Transacted,12
12,12/1/14 19:32,12,39,Residential,12
12,13/1/14 7:39,12,40,Residential,12
12,13/1/14 7:45,Hallowed Grounds,40,Transacted,12
12,13/1/14 7:57,Hallowed Grounds,41,Transacted,12
12,13/1/14 8:04,GASTech,41,Office,12
12,13/1/14 12:11,GASTech,42,Office,12
12,13/1/14 12:14,Guy Gyros,42,Transacted,12
12,13/1/14 13:59,Guy Gyros,43,Transacted,12
12,13/1/14 14:02,GASTech,43,Office,12
12,13/1/14 17:27,GASTech,45,Office,12
12,13/1/14 17:33,12,45,Residential,12
12,13/1/14 18:49,12,46,Residential,12
12,13/1/14 18:52,Guy Gyros,46,Transacted,12
12,13/1/14 21:09,Guy Gyros,47,Transacted,12
12,13/1/14 21:12,12,47,Residential,12
12,14/1/14 7:15,12,49,Residential,12
12,14/1/14 7:21,Hallowed Grounds,49,Transacted,12
12,14/1/14 7:50,Hallowed Grounds,50,Transacted,12
12,14/1/14 7:57,GASTech,50,Office,12
12,14/1/14 12:05,GASTech,51,Office,12
12,14/1/14 12:07,Ouzeri Elian,51,Transacted,12
12,14/1/14 14:01,Ouzeri Elian,52,Transacted,12
12,14/1/14 14:03,GASTech,52,Office,12
12,14/1/14 17:24,GASTech,53,Office,12
12,14/1/14 17:30,12,53,Residential,12
12,14/1/14 19:26,12,54,Residential,12
12,14/1/14 19:29,Guy Gyros,54,Transacted,12
12,14/1/14 20:02,Guy Gyros,55,Transacted,12
12,14/1/14 20:05,12,55,Residential,12
12,15/1/14 7:11,12,56,Residential,12
12,15/1/14 7:17,Hallowed Grounds,56,Transacted,12
12,15/1/14 7:49,Hallowed Grounds,57,Transacted,12
12,15/1/14 7:56,GASTech,57,Office,12
12,15/1/14 12:20,GASTech,58,Office,12
12,15/1/14 12:22,Ouzeri Elian,58,Transacted,12
12,15/1/14 13:47,Ouzeri Elian,59,Transacted,12
12,15/1/14 13:49,GASTech,59,Office,12
12,15/1/14 17:33,GASTech,60,Office,12
12,15/1/14 17:39,12,60,Residential,12
12,15/1/14 18:47,12,61,Residential,12
12,15/1/14 18:57,Kronos Mart,61,Transacted,12
12,15/1/14 19:33,Kronos Mart,62,Transacted,12
12,15/1/14 19:43,12,62,Residential,12
12,16/1/14 7:26,12,63,Residential,12
12,16/1/14 7:32,Hallowed Grounds,63,Transacted,12
12,16/1/14 7:46,Hallowed Grounds,64,Transacted,12
12,16/1/14 7:53,GASTech,64,Office,12
12,16/1/14 12:17,GASTech,65,Office,12
12,16/1/14 12:25,Abila Zacharo,65,Transacted,12
12,16/1/14 13:52,Abila Zacharo,66,Transacted,12
12,16/1/14 14:00,GASTech,66,Office,12
12,16/1/14 17:39,GASTech,67,Office,12
12,16/1/14 17:45,12,67,Residential,12
12,16/1/14 19:28,12,68,Residential,12
12,16/1/14 19:31,Guy Gyros,68,Transacted,12
12,16/1/14 20:41,Guy Gyros,69,Transacted,12
12,16/1/14 20:44,12,69,Residential,12
12,17/1/14 7:38,12,70,Residential,12
12,17/1/14 7:49,GASTech,70,Office,12
12,17/1/14 12:27,GASTech,71,Office,12
12,17/1/14 12:35,Kalami Kafenion,71,Transacted,12
12,17/1/14 14:07,Kalami Kafenion,72,Transacted,12
12,17/1/14 14:15,GASTech,72,Office,12
12,17/1/14 17:36,GASTech,73,Office,12
12,17/1/14 17:42,12,73,Residential,12
12,17/1/14 18:53,12,74,Residential,12
12,17/1/14 19:03,General Grocer,74,Transacted,12
12,17/1/14 20:51,General Grocer,75,Transacted,12
12,17/1/14 21:01,12,75,Residential,12
12,19/1/14 18:22,12,76,Residential,12
12,19/1/14 18:25,Guy Gyros,76,Transacted,12
12,19/1/14 20:18,Guy Gyros,77,Transacted,12
12,19/1/14 20:21,12,77,Residential,12
13,6/1/14 7:27,13/15/16/21,1,Residential,13
13,6/1/14 7:29,Brew Served,1,Transacted,13
13,6/1/14 8:03,Brew Served,2,Transacted,13
13,6/1/14 8:08,GASTech,2,Office,13
13,6/1/14 12:09,GASTech,3,Office,13
13,6/1/14 12:15,Gelatogalore,3,Transacted,13
13,6/1/14 14:11,Gelatogalore,4,Transacted,13
13,6/1/14 14:17,GASTech,4,Office,13
13,6/1/14 17:40,GASTech,5,Office,13
13,6/1/14 17:44,13/15/16/21,5,Residential,13
13,6/1/14 19:19,13/15/16/21,6,Residential,13
13,6/1/14 19:21,Guy Gyros,6,Transacted,13
13,6/1/14 20:29,Guy Gyros,7,Transacted,13
13,6/1/14 20:30,13/15/16/21,7,Residential,13
13,7/1/14 7:37,13/15/16/21,8,Residential,13
13,7/1/14 7:39,Brew Served,8,Transacted,13
13,7/1/14 8:11,Brew Served,9,Transacted,13
13,7/1/14 8:16,GASTech,9,Office,13
13,7/1/14 11:43,GASTech,10,Office,13
13,7/1/14 11:48,Near Frydo,10,Unknown,13
13,7/1/14 12:18,Near Frydo,12,Unknown,13
13,7/1/14 12:27,Abila Zacharo,12,Transacted,13
13,7/1/14 13:59,Abila Zacharo,13,Transacted,13
13,7/1/14 14:07,GASTech,13,Office,13
13,7/1/14 17:29,GASTech,14,Office,13
13,7/1/14 17:33,13/15/16/21,14,Residential,13
13,7/1/14 18:36,13/15/16/21,15,Residential,13
13,7/1/14 18:37,Guy Gyros,15,Transacted,13
13,7/1/14 19:50,Guy Gyros,16,Transacted,13
13,7/1/14 19:52,13/15/16/21,16,Residential,13
13,8/1/14 7:17,13/15/16/21,17,Residential,13
13,8/1/14 7:19,Brew Served,17,Transacted,13
13,8/1/14 8:05,Brew Served,18,Transacted,13
13,8/1/14 8:10,GASTech,18,Office,13
13,8/1/14 12:04,GASTech,19,Office,13
13,8/1/14 12:10,Gelatogalore,19,Transacted,13
13,8/1/14 13:53,Gelatogalore,20,Transacted,13
13,8/1/14 13:59,GASTech,20,Office,13
13,8/1/14 17:27,GASTech,21,Office,13
13,8/1/14 17:31,13/15/16/21,21,Residential,13
13,8/1/14 19:06,13/15/16/21,22,Residential,13
13,8/1/14 19:07,Guy Gyros,22,Transacted,13
13,8/1/14 21:03,Guy Gyros,23,Transacted,13
13,8/1/14 21:04,13/15/16/21,23,Residential,13
13,9/1/14 7:46,13/15/16/21,24,Residential,13
13,9/1/14 7:48,Brew Served,24,Transacted,13
13,9/1/14 8:02,Brew Served,25,Transacted,13
13,9/1/14 8:07,GASTech,25,Office,13
13,9/1/14 11:30,GASTech,26,Office,13
13,9/1/14 11:43,Near Frank,26,Unknown,13
13,9/1/14 12:25,Near Frank,27,Unknown,13
13,9/1/14 12:27,Abila Zacharo,27,Transacted,13
13,9/1/14 14:18,Abila Zacharo,28,Transacted,13
13,9/1/14 14:26,GASTech,28,Office,13
13,9/1/14 17:20,GASTech,29,Office,13
13,9/1/14 17:24,13/15/16/21,29,Residential,13
13,10/1/14 7:31,13/15/16/21,30,Residential,13
13,10/1/14 7:33,Brew Served,30,Transacted,13
13,10/1/14 8:13,Brew Served,31,Transacted,13
13,10/1/14 8:18,GASTech,31,Office,13
13,10/1/14 11:21,GASTech,32,Office,13
13,10/1/14 11:26,Near Frydo,32,Unknown,13
13,10/1/14 12:16,Near Frydo,33,Unknown,13
13,10/1/14 12:25,Abila Zacharo,33,Transacted,13
13,10/1/14 14:09,Abila Zacharo,34,Transacted,13
13,10/1/14 14:17,GASTech,34,Office,13
13,10/1/14 17:28,GASTech,35,Office,13
13,10/1/14 17:32,13/15/16/21,35,Residential,13
13,10/1/14 18:48,13/15/16/21,36,Residential,13
13,10/1/14 18:56,Shoppers Delight,36,Transacted,13
13,10/1/14 20:23,Shoppers Delight,37,Transacted,13
13,10/1/14 20:31,13/15/16/21,37,Residential,13
13,11/1/14 18:28,13/15/16/21,38,Residential,13
13,11/1/14 18:38,Kalami Kafenion,38,Transacted,13
13,11/1/14 19:19,Kalami Kafenion,39,Transacted,13
13,11/1/14 19:29,13/15/16/21,39,Residential,13
13,12/1/14 12:39,13/15/16/21,40,Residential,13
13,12/1/14 12:46,Ouzeri Elian,40,Transacted,13
13,12/1/14 13:31,Ouzeri Elian,41,Transacted,13
13,12/1/14 13:31,Shoppers Delight,41,Transacted,13
13,12/1/14 15:36,Shoppers Delight,42,Transacted,13
13,12/1/14 15:44,13/15/16/21,42,Residential,13
13,13/1/14 8:10,13/15/16/21,44,Residential,13
13,13/1/14 8:12,Brew Served,44,Transacted,13
13,13/1/14 8:24,Brew Served,45,Transacted,13
13,13/1/14 8:29,GASTech,45,Office,13
13,13/1/14 11:51,GASTech,46,Office,13
13,13/1/14 11:55,Near Guy,46,Unknown,13
13,13/1/14 12:33,Near Guy,47,Unknown,13
13,13/1/14 12:42,Abila Zacharo,47,Transacted,13
13,13/1/14 13:53,Abila Zacharo,48,Transacted,13
13,13/1/14 14:01,GASTech,48,Office,13
13,13/1/14 17:48,GASTech,49,Office,13
13,13/1/14 17:52,13/15/16/21,49,Residential,13
13,13/1/14 19:12,13/15/16/21,50,Residential,13
13,13/1/14 19:14,Guy Gyros,50,Transacted,13
13,13/1/14 20:22,Guy Gyros,51,Transacted,13
13,13/1/14 20:23,13/15/16/21,51,Residential,13
13,14/1/14 7:33,13/15/16/21,52,Residential,13
13,14/1/14 7:35,Brew Served,52,Transacted,13
13,14/1/14 8:05,Brew Served,53,Transacted,13
13,14/1/14 8:10,GASTech,53,Office,13
13,14/1/14 12:25,GASTech,54,Office,13
13,14/1/14 12:28,Katerina Cafe,54,Transacted,13
13,14/1/14 14:03,Katerina Cafe,55,Transacted,13
13,14/1/14 14:06,GASTech,55,Office,13
13,14/1/14 17:27,GASTech,56,Office,13
13,14/1/14 17:31,13/15/16/21,56,Residential,13
13,14/1/14 19:15,13/15/16/21,57,Residential,13
13,14/1/14 19:16,Guy Gyros,57,Transacted,13
13,14/1/14 20:36,Guy Gyros,58,Transacted,13
13,14/1/14 20:41,13/15/16/21,58,Residential,13
13,15/1/14 7:12,13/15/16/21,59,Residential,13
13,15/1/14 7:14,Brew Served,59,Transacted,13
13,15/1/14 7:59,Brew Served,60,Transacted,13
13,15/1/14 8:04,GASTech,60,Office,13
13,15/1/14 11:49,GASTech,61,Office,13
13,15/1/14 11:53,Near Guy,61,Unknown,13
13,15/1/14 12:12,Near Guy,62,Unknown,13
13,15/1/14 12:19,Gelatogalore,62,Transacted,13
13,15/1/14 14:07,Gelatogalore,63,Transacted,13
13,15/1/14 14:13,GASTech,63,Office,13
13,15/1/14 17:39,GASTech,64,Office,13
13,15/1/14 17:43,13/15/16/21,64,Residential,13
13,15/1/14 19:03,13/15/16/21,65,Residential,13
13,15/1/14 19:12,General Grocer,65,Transacted,13
13,15/1/14 19:57,General Grocer,66,Transacted,13
13,15/1/14 20:06,13/15/16/21,66,Residential,13
13,16/1/14 8:01,13/15/16/21,67,Residential,13
13,16/1/14 8:03,Brew Served,67,Transacted,13
13,16/1/14 8:20,Brew Served,68,Transacted,13
13,16/1/14 8:25,GASTech,68,Office,13
13,16/1/14 11:30,GASTech,69,Office,13
13,16/1/14 11:33,Near Port,69,Unknown,13
13,16/1/14 12:26,Near Port,70,Unknown,13
13,16/1/14 12:27,Guy Gyros,70,Transacted,13
13,16/1/14 13:49,Guy Gyros,71,Transacted,13
13,16/1/14 13:52,GASTech,71,Office,13
13,16/1/14 17:28,GASTech,72,Office,13
13,16/1/14 17:32,13/15/16/21,72,Residential,13
13,16/1/14 18:35,13/15/16/21,73,Residential,13
13,16/1/14 18:45,Albert Clothing,73,Transacted,13
13,16/1/14 20:26,Albert Clothing,74,Transacted,13
13,16/1/14 20:36,13/15/16/21,74,Residential,13
13,17/1/14 7:38,13/15/16/21,75,Residential,13
13,17/1/14 7:40,Brew Served,75,Transacted,13
13,17/1/14 8:24,Brew Served,76,Transacted,13
13,17/1/14 8:29,GASTech,76,Office,13
13,17/1/14 11:07,GASTech,77,Office,13
13,17/1/14 11:19,Near Been,77,Unknown,13
13,17/1/14 12:04,Near Been,78,Unknown,13
13,17/1/14 12:10,Gelatogalore,78,Transacted,13
13,17/1/14 13:59,Gelatogalore,79,Transacted,13
13,17/1/14 14:05,GASTech,79,Office,13
13,17/1/14 17:29,GASTech,80,Office,13
13,17/1/14 17:33,13/15/16/21,80,Residential,13
13,17/1/14 18:37,13/15/16/21,81,Residential,13
13,17/1/14 18:38,Guy Gyros,81,Transacted,13
13,17/1/14 20:22,Guy Gyros,82,Transacted,13
13,17/1/14 20:23,13/15/16/21,82,Residential,13
13,18/1/14 11:13,13/15/16/21,83,Residential,13
13,18/1/14 11:26,Near Been,83,Unknown,13
13,18/1/14 12:59,Near Been,85,Unknown,13
13,18/1/14 13:13,Katerina Cafe,85,Transacted,13
13,18/1/14 14:08,Katerina Cafe,86,Transacted,13
13,18/1/14 14:09,13/15/16/21,86,Residential,13
13,18/1/14 18:35,13/15/16/21,87,Residential,13
13,18/1/14 18:36,Katerina Cafe,87,Transacted,13
13,18/1/14 20:20,Katerina Cafe,88,Transacted,13
13,18/1/14 20:21,13/15/16/21,88,Residential,13
14,6/1/14 7:26,14/18,1,Residential,14
14,6/1/14 7:29,Hallowed Grounds,1,Transacted,14
14,6/1/14 8:06,Hallowed Grounds,2,Transacted,14
14,6/1/14 8:13,GASTech,2,Office,14
14,6/1/14 12:24,GASTech,3,Office,14
14,6/1/14 12:27,Katerina Cafe,3,Transacted,14
14,6/1/14 13:58,Katerina Cafe,4,Transacted,14
14,6/1/14 14:01,GASTech,4,Office,14
14,6/1/14 17:32,GASTech,5,Office,14
14,6/1/14 17:37,14/18,5,Residential,14
14,6/1/14 19:01,14/18,6,Residential,14
14,6/1/14 19:04,Katerina Cafe,6,Transacted,14
14,6/1/14 20:13,Katerina Cafe,7,Transacted,14
14,6/1/14 20:18,14/18,7,Residential,14
14,7/1/14 7:01,14/18,8,Residential,14
14,7/1/14 7:04,Hallowed Grounds,8,Transacted,14
14,7/1/14 7:43,Hallowed Grounds,9,Transacted,14
14,7/1/14 7:50,GASTech,9,Office,14
14,7/1/14 12:12,GASTech,10,Office,14
14,7/1/14 12:18,Gelatogalore,10,Transacted,14
14,7/1/14 14:00,Gelatogalore,11,Transacted,14
14,7/1/14 14:06,GASTech,11,Office,14
14,7/1/14 17:40,GASTech,12,Office,14
14,7/1/14 17:45,14/18,12,Residential,14
14,7/1/14 18:47,14/18,13,Residential,14
14,7/1/14 18:50,Katerina Cafe,13,Transacted,14
14,7/1/14 20:17,Katerina Cafe,14,Transacted,14
14,7/1/14 20:20,14/18,14,Residential,14
14,8/1/14 7:12,14/18,15,Residential,14
14,8/1/14 7:15,Hallowed Grounds,15,Transacted,14
14,8/1/14 7:48,Hallowed Grounds,16,Transacted,14
14,8/1/14 7:55,GASTech,16,Office,14
14,8/1/14 12:25,GASTech,17,Office,14
14,8/1/14 12:28,Guy Gyros,17,Transacted,14
14,8/1/14 13:58,Guy Gyros,18,Transacted,14
14,8/1/14 14:01,GASTech,18,Office,14
14,8/1/14 17:43,GASTech,19,Office,14
14,8/1/14 17:48,14/18,19,Residential,14
14,8/1/14 19:47,14/18,20,Residential,14
14,8/1/14 19:52,Katerina Cafe,20,Transacted,14
14,8/1/14 21:17,Katerina Cafe,21,Transacted,14
14,8/1/14 21:22,14/18,21,Residential,14
14,9/1/14 7:17,14/18,22,Residential,14
14,9/1/14 7:20,Hallowed Grounds,22,Transacted,14
14,9/1/14 7:59,Hallowed Grounds,23,Transacted,14
14,9/1/14 8:06,GASTech,23,Office,14
14,9/1/14 12:00,GASTech,24,Office,14
14,9/1/14 12:08,Abila Zacharo,24,Transacted,14
14,9/1/14 13:50,Abila Zacharo,25,Transacted,14
14,9/1/14 13:58,GASTech,25,Office,14
14,9/1/14 17:34,GASTech,26,Office,14
14,9/1/14 17:39,14/18,26,Residential,14
14,10/1/14 7:08,14/18,27,Residential,14
14,10/1/14 7:11,Hallowed Grounds,27,Transacted,14
14,10/1/14 7:44,Hallowed Grounds,28,Transacted,14
14,10/1/14 7:51,GASTech,28,Office,14
14,10/1/14 12:19,GASTech,29,Office,14
14,10/1/14 12:27,Abila Zacharo,29,Transacted,14
14,10/1/14 14:08,Abila Zacharo,30,Transacted,14
14,10/1/14 14:16,GASTech,30,Office,14
14,10/1/14 17:49,GASTech,31,Office,14
14,10/1/14 17:54,14/18,31,Residential,14
14,10/1/14 18:50,14/18,32,Residential,14
14,10/1/14 18:59,2,32,Residential,14
14,10/1/14 23:30,2,33,Residential,14
14,10/1/14 23:39,14/18,33,Residential,14
14,11/1/14 18:51,14/18,34,Residential,14
14,11/1/14 18:54,Katerina Cafe,34,Transacted,14
14,11/1/14 20:54,Katerina Cafe,35,Transacted,14
14,11/1/14 20:57,18,35,Residential,14
14,12/1/14 12:30,14/18,37,Residential,14
14,12/1/14 12:38,Hippokampos,37,Transacted,14
14,12/1/14 14:07,Hippokampos,38,Transacted,14
14,12/1/14 14:15,14/18,38,Residential,14
14,12/1/14 18:24,14/18,39,Residential,14
14,12/1/14 18:27,Katerina Cafe,39,Transacted,14
14,12/1/14 20:53,Katerina Cafe,40,Transacted,14
14,12/1/14 20:56,14/18,40,Residential,14
14,13/1/14 7:05,14/18,42,Residential,14
14,13/1/14 7:23,Bean There,42,Transacted,14
14,13/1/14 7:52,Bean There,43,Transacted,14
14,13/1/14 8:12,GASTech,43,Office,14
14,13/1/14 12:25,GASTech,44,Office,14
14,13/1/14 12:28,Katerina Cafe,44,Transacted,14
14,13/1/14 13:43,Katerina Cafe,45,Transacted,14
14,13/1/14 13:46,GASTech,45,Office,14
14,13/1/14 17:48,GASTech,46,Office,14
14,13/1/14 17:53,14/18,46,Residential,14
14,13/1/14 19:00,14/18,47,Residential,14
14,13/1/14 19:05,Katerina Cafe,47,Transacted,14
14,13/1/14 21:04,Katerina Cafe,48,Transacted,14
14,13/1/14 21:09,14/18,48,Residential,14
14,14/1/14 7:43,14/18,49,Residential,14
14,14/1/14 7:46,Hallowed Grounds,49,Transacted,14
14,14/1/14 7:57,Hallowed Grounds,50,Transacted,14
14,14/1/14 8:04,GASTech,50,Office,14
14,14/1/14 12:05,GASTech,51,Office,14
14,14/1/14 12:08,Guy Gyros,51,Transacted,14
14,14/1/14 13:50,Guy Gyros,52,Transacted,14
14,14/1/14 13:53,GASTech,52,Office,14
14,14/1/14 17:41,GASTech,53,Office,14
14,14/1/14 17:46,14/18,53,Residential,14
14,14/1/14 19:14,14/18,54,Residential,14
14,14/1/14 19:17,Katerina Cafe,54,Transacted,14
14,14/1/14 20:30,Katerina Cafe,55,Transacted,14
14,14/1/14 20:36,14/18,55,Residential,14
14,15/1/14 7:41,14/18,56,Residential,14
14,15/1/14 7:50,GASTech,56,Office,14
14,15/1/14 12:03,GASTech,57,Office,14
14,15/1/14 12:11,Kalami Kafenion,57,Transacted,14
14,15/1/14 13:42,Kalami Kafenion,58,Transacted,14
14,15/1/14 13:50,GASTech,58,Office,14
14,15/1/14 17:48,GASTech,59,Office,14
14,15/1/14 17:53,14/18,59,Residential,14
14,15/1/14 18:49,14/18,60,Residential,14
14,15/1/14 18:52,Frydos Autosupply,60,Transacted,14
14,15/1/14 20:37,Frydos Autosupply,61,Transacted,14
14,15/1/14 20:40,14/18,61,Residential,14
14,16/1/14 7:13,14/18,62,Residential,14
14,16/1/14 7:16,Hallowed Grounds,62,Transacted,14
14,16/1/14 7:55,Hallowed Grounds,63,Transacted,14
14,16/1/14 8:02,GASTech,63,Office,14
14,16/1/14 12:17,GASTech,64,Office,14
14,16/1/14 12:23,Gelatogalore,64,Transacted,14
14,16/1/14 13:51,Gelatogalore,65,Transacted,14
14,16/1/14 13:57,GASTech,65,Office,14
14,16/1/14 17:38,GASTech,66,Office,14
14,16/1/14 17:43,14/18,66,Residential,14
14,16/1/14 19:01,14/18,67,Residential,14
14,16/1/14 19:04,Frydos Autosupply,67,Transacted,14
14,16/1/14 19:46,Frydos Autosupply,68,Transacted,14
14,16/1/14 19:49,14/18,68,Residential,14
14,17/1/14 7:28,14/18,69,Residential,14
14,17/1/14 7:31,Hallowed Grounds,69,Transacted,14
14,17/1/14 8:00,Hallowed Grounds,70,Transacted,14
14,17/1/14 8:07,GASTech,70,Office,14
14,17/1/14 11:56,GASTech,71,Office,14
14,17/1/14 12:04,Kalami Kafenion,71,Transacted,14
14,17/1/14 13:59,Kalami Kafenion,72,Transacted,14
14,17/1/14 14:07,GASTech,72,Office,14
14,17/1/14 17:40,GASTech,73,Office,14
14,17/1/14 17:45,14/18,73,Residential,14
14,18/1/14 12:38,14/18,74,Residential,14
14,18/1/14 12:40,Guy Gyros,74,Transacted,14
14,18/1/14 13:31,Guy Gyros,75,Transacted,14
14,18/1/14 13:31,Frydos Autosupply,75,Transacted,14
14,18/1/14 15:36,Frydos Autosupply,76,Transacted,14
14,18/1/14 15:39,14/18,76,Residential,14
14,18/1/14 18:21,14/18,77,Residential,14
14,18/1/14 18:24,Katerina Cafe,77,Transacted,14
14,18/1/14 19:37,Katerina Cafe,78,Transacted,14
14,18/1/14 19:40,14/18,78,Residential,14
14,19/1/14 18:25,14/18,79,Residential,14
14,19/1/14 18:28,Katerina Cafe,79,Transacted,14
14,19/1/14 20:06,Katerina Cafe,80,Transacted,14
14,19/1/14 20:09,14/18,80,Residential,14
15,6/1/14 7:46,13/15/16/21,1,Residential,15
15,6/1/14 7:48,Brew Served,1,Transacted,15
15,6/1/14 8:14,Brew Served,2,Transacted,15
15,6/1/14 8:19,GASTech,2,Office,15
15,6/1/14 12:01,GASTech,3,Office,15
15,6/1/14 12:04,Katerina Cafe,3,Transacted,15
15,6/1/14 14:00,Katerina Cafe,4,Transacted,15
15,6/1/14 14:03,GASTech,4,Office,15
15,6/1/14 17:22,GASTech,5,Office,15
15,6/1/14 17:26,13/15/16/21,5,Residential,15
15,7/1/14 3:20,13/15/16/21,6,Residential,15
15,7/1/14 3:35,10,6,Residential,15
15,7/1/14 7:29,10,8,Residential,15
15,7/1/14 7:30,Brewed Awakenings,8,Transacted,15
15,7/1/14 8:13,Brewed Awakenings,9,Transacted,15
15,7/1/14 8:26,GASTech,9,Office,15
15,7/1/14 11:33,GASTech,10,Office,15
15,7/1/14 11:44,Near Frank,10,Unknown,15
15,7/1/14 12:20,Near Frank,11,Unknown,15
15,7/1/14 12:24,Hippokampos,11,Transacted,15
15,7/1/14 13:57,Hippokampos,12,Transacted,15
15,7/1/14 14:06,GASTech,12,Office,15
15,7/1/14 17:26,GASTech,13,Office,15
15,7/1/14 17:30,13/15/16/21,13,Residential,15
15,7/1/14 18:29,13/15/16/21,14,Residential,15
15,7/1/14 18:31,Guy Gyros,14,Transacted,15
15,7/1/14 20:24,Guy Gyros,15,Transacted,15
15,7/1/14 20:25,13/15/16/21,15,Residential,15
15,8/1/14 7:18,13/15/16/21,17,Residential,15
15,8/1/14 7:20,Brew Served,17,Transacted,15
15,8/1/14 7:50,Brew Served,18,Transacted,15
15,8/1/14 7:55,GASTech,18,Office,15
15,8/1/14 11:17,GASTech,19,Office,15
15,8/1/14 11:29,Near Been,19,Unknown,15
15,8/1/14 11:40,Near Been,20,Unknown,15
15,8/1/14 11:45,Frank Fuel,20,Transacted,15
15,8/1/14 12:33,Frank Fuel,21,Transacted,15
15,8/1/14 12:46,Guy Gyros,21,Transacted,15
15,8/1/14 13:46,Guy Gyros,22,Transacted,15
15,8/1/14 13:49,GASTech,22,Office,15
15,8/1/14 17:37,GASTech,23,Office,15
15,8/1/14 17:41,13/15/16/21,23,Residential,15
15,8/1/14 18:50,13/15/16/21,24,Residential,15
15,8/1/14 18:56,Frydos Autosupply,24,Transacted,15
15,8/1/14 20:19,Frydos Autosupply,25,Transacted,15
15,8/1/14 20:20,13/15/16/21,25,Residential,15
15,9/1/14 3:20,13/15/16/21,26,Residential,15
15,9/1/14 3:32,32,26,Residential,15
15,9/1/14 7:23,32,27,Residential,15
15,9/1/14 7:26,Jack Beans,27,Transacted,15
15,9/1/14 8:10,Jack Beans,28,Transacted,15
15,9/1/14 8:18,GASTech,28,Office,15
15,9/1/14 11:53,GASTech,29,Office,15
15,9/1/14 11:58,Near Frydo,29,Unknown,15
15,9/1/14 12:15,Near Frydo,30,Unknown,15
15,9/1/14 12:17,Katerina Cafe,30,Transacted,15
15,9/1/14 13:40,Katerina Cafe,31,Transacted,15
15,9/1/14 13:43,GASTech,31,Office,15
15,9/1/14 17:33,GASTech,32,Office,15
15,9/1/14 17:37,13/15/16/21,32,Residential,15
15,9/1/14 19:25,13/15/16/21,33,Residential,15
